video_id,segment_id,start,end,n_viewers_reached,completion_rate,dropoff_rate,n_pauses,n_replays,n_seeks,avg_pause_rate,avg_replay_rate,retention_next,dropoff_velocity,completion_acceleration,dropoff_trend_3seg,dropoff_relative_score,is_relative_outlier,expected_completion,attrition_residual,residual_norm,pause_norm,dropoff_norm,bored_score,is_bored
v20,23,345,360,255,0.7005,0.0118,7,4,10,0.0275,0.0157,0.6923,0.004,1.1102230246251563e-16,0.0090999999999999,-0.4017795470904758,False,0.6307813616608655,-0.0697186383391345,0.13880153517376764,0.08766337264902774,0.0118,0.07777328859931261,False
v20,24,360,375,252,0.6923,0.0079,6,4,9,0.0238,0.0159,0.6868,-0.0038999999999999,-0.0027,0.0091666666666666,-0.4243063834305168,False,0.6147293709323094,-0.07757062906769063,0.11121514523000603,0.07586866432897674,0.0079,0.06281979095779777,False
v20,25,375,390,250,0.6868,0.004,13,2,16,0.052,0.008,0.6841,-0.0039,0.0026999999999999,0.0078999999999999,-0.4468332197705579,False,0.5986774629955107,-0.08812253700448924,0.07414313928168435,0.1657634682817979,0.004,0.06440994936903333,False
v20,26,390,405,249,0.6841,0.012,11,9,10,0.0442,0.0361,0.6758,0.008,0.0028000000000001,0.0079666666666666,-0.4006243247140634,False,0.5826256378504695,-0.10147436214953054,0.027234187444477975,0.14089894803952824,0.012,0.04387346458569684,False
v20,27,405,420,246,0.6758,0.0366,30,4,8,0.122,0.0163,0.6511,0.0246,-0.0056000000000001,0.0175333333333333,-0.258531972415343,False,0.566573895496731,-0.10922610450326897,0.0,0.38890659866114125,0.0366,0.09242131973222825,False
v20,28,420,435,237,0.6511,0.0422,44,5,10,0.1857,0.0211,0.6236,0.0056,-0.0163999999999998,0.0302666666666666,-0.2261857458757968,False,0.5505222359333857,-0.10057776406661434,0.030384204452037995,0.5919668473063437,0.0422,0.14742705124208397,False
v20,29,435,450,227,0.6236,0.0308,51,2,7,0.2247,0.0088,0.6044,-0.0114,-0.0028,0.0365333333333333,-0.2920334213313014,False,0.5344706591608883,-0.08912934083911173,0.07060593653413634,0.7162894485176922,0.0308,0.183820264317193,False
v20,30,450,465,220,0.6044,0.0727,61,3,12,0.2773,0.0136,0.5604,0.0419,0.0082999999999999,0.0485666666666666,-0.0500143334729117,False,0.5184191651778747,-0.08598083482212537,0.08166757908154633,0.8839655722027415,0.0727,0.23854014607316687,False
v20,31,465,480,204,0.5604,0.0245,64,3,4,0.3137,0.0147,0.5467,-0.0482,-0.0248,0.0426666666666666,-0.3284229261882908,False,0.50236775398389,-0.05803224601611001,0.1798593238038897,1.0,0.0245,0.2817437295215559,True
v20,32,480,495,199,0.5467,0.0402,47,2,9,0.2362,0.0101,0.5247,0.0157,0.0302999999999999,0.0458,-0.2377379696399204,False,0.4863164255798438,-0.06038357442015618,0.17159840444187865,0.7529486770800128,0.0402,0.23530909719275403,False
v20,33,495,510,191,0.5247,0.0471,32,3,4,0.1675,0.0157,0.5,0.0069,-0.0082999999999998,0.0372666666666666,-0.197882797653694,False,0.47026517996391703,-0.05443482003608302,0.19249815633815737,0.5339496334077144,0.0471,0.20262918921680584,False
v20,34,510,525,182,0.5,0.0659,19,1,10,0.1044,0.0055,0.467,0.0187999999999999,-0.0027000000000001,0.0510666666666666,-0.089291894270932,False,0.4542140171365645,-0.04578598286343549,0.22288410597218458,0.33280204016576354,0.0659,0.18207405042202657,False
v20,35,525,540,170,0.467,0.0353,12,6,8,0.0706,0.0353,0.4505,-0.0306,-0.0082999999999999,0.0494333333333333,-0.2660409178620233,False,0.43816293709642196,-0.02883706290357807,0.2824307268613064,0.22505578578259483,0.0353,0.1721034479010415,False
v20,36,540,555,164,0.4505,0.0305,7,4,7,0.0427,0.0244,0.4368,-0.0047999999999999,0.0164999999999999,0.0438999999999999,-0.29376625489592,False,0.42211193984394413,-0.028388060156055883,0.28400820769478735,0.13611730953139944,0.0305,0.15302674498419483,False
v20,37,555,570,159,0.4368,0.0126,7,2,8,0.044,0.0126,0.4313,-0.0179,0.0028,0.0261333333333333,-0.3971586575848264,False,0.40606102537822153,-0.030738974621778492,0.27574874262180965,0.14026139623844439,0.0126,0.14339177629641275,False
v20,38,570,585,157,0.4313,0.0127,3,4,9,0.0191,0.0255,0.4258,9.99999999999994e-05,0.0081999999999999,0.0186,-0.3965810463966202,False,0.3900101936987994,-0.041289806301200604,0.23868051788728387,0.06088619700350654,0.0127,0.11272944655561487,False
v20,39,585,600,155,0.4258,0.0323,6,2,7,0.0387,0.0129,0.4121,0.0196,0.0,0.0192,-0.2833692535082087,False,0.3739594448056778,-0.051840555194322235,0.20161258400577178,0.12336627350972267,0.0323,0.11823828830425326,False
v20,40,600,615,150,0.4121,0.08,9,1,6,0.06,0.0067,0.3791,0.0477,-0.0081999999999999,0.0416666666666666,-0.0078487167338605,False,0.3579087786979471,-0.054191221302052894,0.19335399148863994,0.19126554032515142,0.08,0.14759470466048627,False
v20,41,615,630,138,0.3791,0.0797,2,0,3,0.0145,0.0,0.3489,-0.0003,-0.0193,0.064,-0.009581550298479,False,0.34185819537560747,-0.03724180462439253,0.2529023574958442,0.046222505578578266,0.0797,0.14228544411405333,False
v20,42,630,645,127,0.3489,0.1102,1,1,6,0.0079,0.0079,0.3104,0.0305,0.0028,0.0899666666666666,0.1665898621044061,False,0.3258076948377493,-0.023092305162250693,0.3026137775886016,0.025183296142811607,0.1102,0.170162170264003,False
v20,43,645,660,113,0.3104,0.1593,1,1,0,0.0088,0.0088,0.261,0.0490999999999999,-0.0082999999999999,0.1163999999999999,0.4501969555136408,False,0.30975727708482736,-0.0006427229151726443,0.3814858689284654,0.02805227924768888,0.1593,0.22192480342092397,False
v20,44,660,675,95,0.261,0.1158,1,1,3,0.0105,0.0105,0.2308,-0.0435,-0.0109,0.1284333333333333,0.1989360886439522,False,0.2937069421150227,0.032706942115022675,0.49865320850146727,0.0334714695569015,0.1158,0.25247557731196724,False
v20,45,675,690,84,0.2308,0.2143,0,0,4,0.0,0.0,0.1813,0.0984999999999999,0.0191999999999999,0.1631333333333333,0.7678831090270403,False,0.27765668992924475,0.046856689929244744,0.5483655011293008,0.0,0.2143,0.30506620045172034,True
v20,46,690,705,66,0.1813,0.2121,0,3,2,0.0,0.0455,0.1429,-0.0021999999999999,-0.0193,0.1807333333333333,0.7551756628865045,False,0.2616065205261293,0.08030652052612933,0.6658847522718845,0.0,0.2121,0.35119390090875385,True
v20,47,705,720,52,0.1429,0.3269,3,0,0,0.0577,0.0,0.0962,0.1148,0.0111,0.2511,1.4182733069472,True,0.24555643390613113,0.10265643390613113,0.7444066770963423,0.1839336946126873,0.3269,0.4653094097610745,True
v20,48,720,735,35,0.0962,0.3143,0,0,0,0.0,0.0,0.0659,-0.0126,-0.0083,0.2844333333333333,1.3454942972332211,True,0.2295064300683407,0.1333064300683407,0.8520892731583208,0.0,0.3143,0.46655570926332834,True
v20,49,735,750,24,0.0659,0.6667,3,0,1,0.125,0.0,0.022,0.3523999999999999,0.0164,0.4359666666666666,3.380996124471802,True,0.21345650901184854,0.14755650901184852,0.9021540590266149,0.39846987567739883,0.6667,0.7072355987461256,True
v20,50,750,759,8,0.022,1.0,0,0,1,0.0,0.0,0.022,0.3333,-0.0136,0.6603333333333333,5.306174214763002,True,0.19740667073710938,0.1754066707371094,1.0,0.0,1.0,0.8,True
v21,0,0,15,401,1.0,0.0075,64,29,110,0.1596,0.0723,0.9925,0.0,0.0,0.0075,-0.4454735695310911,False,0.9999999999999999,-1.1102230246251565e-16,0.3475144680057746,0.38090692124105013,0.0075,0.21818717145051988,False
v21,1,15,30,398,0.9925,0.0402,55,19,70,0.1382,0.0477,0.9526,0.0327,0.0,0.02385,-0.261654103012292,False,0.9675959721595141,-0.024904027840485954,0.2445530804941701,0.3298329355608592,0.0402,0.17986781930983986,False
v21,2,30,45,382,0.9526,0.034,42,21,64,0.1099,0.055,0.9202,-0.0061999999999999,-0.0324,0.0272333333333333,-0.2965067235754894,False,0.9362084245351495,-0.016391575464850483,0.2797463397266005,0.262291169451074,0.034,0.177956769780855,False
v21,3,45,60,369,0.9202,0.0434,65,9,65,0.1762,0.0244,0.8803,0.0093999999999999,0.0075,0.0392,-0.2436656536893514,False,0.9058054712133757,-0.014394528786624283,0.28800278315144046,0.4205250596658711,0.0434,0.2166661251937504,False
v21,4,60,75,353,0.8803,0.0425,42,13,41,0.119,0.0368,0.8429,-0.0008999999999999,-0.0075,0.0399666666666666,-0.2487249050614284,False,0.876356226508178,-0.003943773491821956,0.33120961991652914,0.2840095465393795,0.0425,0.20628575727448759,False
v21,5,75,90,338,0.8429,0.0355,37,10,39,0.1095,0.0296,0.813,-0.007,0.0025,0.0404666666666666,-0.288074637955361,False,0.8478307735849745,0.004930773584974513,0.3678998969438693,0.2613365155131265,0.0355,0.213627261880173,False
v21,6,90,105,326,0.813,0.0337,30,8,34,0.092,0.0245,0.7855,-0.0017999999999999,0.0074999999999999,0.0372333333333333,-0.2981931406995151,False,0.820200134068767,0.007200134068767072,0.3772821746088275,0.21957040572792363,0.0337,0.20830695098911575,False
v21,7,105,120,315,0.7855,0.0603,45,10,39,0.1429,0.0317,0.7382,0.0266,0.0024,0.0431666666666666,-0.1486641557025714,False,0.7934362386056526,0.007936238605652624,0.38032547125773797,0.34105011933174223,0.0603,0.24446021236944365,False
v21,8,120,135,296,0.7382,0.0101,34,4,26,0.1149,0.0135,0.7307,-0.0502,-0.0198,0.0347,-0.4308579544562019,False,0.7675118983477897,0.02931189834778969,0.4686994322942128,0.2742243436754177,0.0101,0.24636464165276867,False
v21,9,135,150,293,0.7307,0.0068,51,2,25,0.1741,0.0068,0.7257,-0.0033,0.0398,0.0257333333333333,-0.4494085428204844,False,0.7424007773328505,0.011700777332850465,0.3958893042720645,0.4155131264916468,0.0068,0.24417834700715518,False
v21,10,150,165,291,0.7257,0.0241,69,8,33,0.2371,0.0275,0.7082,0.0173,0.0024999999999999,0.0136666666666666,-0.3521584886683369,False,0.7180773657299006,-0.00762263427009946,0.31600000753496493,0.5658711217183772,0.0241,0.24921422735766144,False
v21,11,165,180,284,0.7082,0.0704,119,6,30,0.419,0.0211,0.6584,0.0463,-0.0124999999999999,0.0337666666666666,-0.0918881125270401,False,0.6945169539245278,-0.013683046075472216,0.2909442851285482,1.0,0.0704,0.3445377140514193,True
v21,12,180,195,264,0.6584,0.053,102,4,20,0.3864,0.0152,0.6234,-0.0174,-0.0323000000000001,0.0491666666666666,-0.1897003057205296,False,0.6716956074168929,0.013295607416892952,0.40248285288797625,0.9221957040572794,0.053,0.3666322819666464,True
v21,13,195,210,250,0.6234,0.048,99,4,23,0.396,0.016,0.5935,-0.0049999999999999,0.0148,0.0571333333333333,-0.2178072577876243,False,0.6495901425072017,0.026190142507201752,0.45579307373735056,0.9451073985680192,0.048,0.39053870920854405,True
v21,14,210,225,238,0.5935,0.0714,62,2,13,0.2605,0.0084,0.5511,0.0234,0.0051000000000001,0.0574666666666666,-0.0862667221136212,False,0.6281781027438991,0.03467810274389904,0.4908850744655601,0.6217183770883056,0.0714,0.3492577052038852,True
v21,15,225,240,221,0.5511,0.0543,47,3,15,0.2127,0.0136,0.5212,-0.0171,-0.0125,0.0579,-0.182392498183085,False,0.6074377361106573,0.05633773611065729,0.5804330752435165,0.50763723150358,0.0543,0.3554206763981226,True
v21,16,240,255,209,0.5212,0.0431,27,6,16,0.1292,0.0287,0.4988,-0.0112,0.0124999999999999,0.0562666666666666,-0.2453520708133771,False,0.5873479729289857,0.06614797292898567,0.6209917993624506,0.3083532219570406,0.0431,0.3273073641363884,True
v21,17,255,270,200,0.4988,0.03,19,1,10,0.095,0.005,0.4838,-0.0131,0.0075,0.0424666666666666,-0.3189922852291652,False,0.567888404454011,0.06908840445401099,0.6331485039581344,0.22673031026252985,0.03,0.31060546363575975,True
v21,18,270,285,194,0.4838,0.0309,12,2,14,0.0619,0.0103,0.4688,0.0009,0.0073999999999999,0.0346666666666666,-0.3139330338570881,False,0.5490392621416861,0.06523926214168607,0.6172348920819734,0.1477326968973747,0.0309,0.2888004962122643,True
v21,19,285,300,188,0.4688,0.0213,3,1,13,0.016,0.0053,0.4589,-0.0096,0.0,0.0274,-0.3678983818259099,False,0.5307813975663652,0.061981397566365226,0.6037658155475089,0.03818615751789976,0.0213,0.25766355772258354,False
v21,20,300,315,184,0.4589,0.0109,7,2,8,0.038,0.0109,0.4539,-0.0104,0.0050999999999999,0.0210333333333333,-0.4263608421254668,False,0.5130962629683421,0.054196262968342124,0.571579525630423,0.09069212410501193,0.0109,0.2511302350731716,False
v21,21,315,330,182,0.4539,0.011,9,1,18,0.0495,0.0055,0.4489,9.99999999999994e-05,0.0049,0.0144,-0.4257987030841249,False,0.49596589241159267,0.04206589241159264,0.5214286106237171,0.1181384248210024,0.011,0.23659912921368734,False
v21,22,330,345,180,0.4489,0.0056,8,1,14,0.0444,0.0056,0.4464,-0.0053999999999999,-5.551115123125783e-17,0.0091666666666666,-0.4561542113165872,False,0.4793728835325792,0.030472883532579154,0.47349932435472564,0.10596658711217184,0.0056,0.2128330471643246,False
v21,23,345,360,179,0.4464,0.0223,4,0,10,0.0223,0.0,0.4364,0.0167,0.0025,0.0129666666666666,-0.3622769914124909,False,0.4633003798615747,0.016900379861574666,0.4173861598929843,0.053221957040572795,0.0223,0.18651885536530827,False
v21,24,360,375,175,0.4364,0.0229,2,2,6,0.0114,0.0114,0.4264,0.0005999999999999,-0.0075,0.0169333333333333,-0.3589041571644396,False,0.44773205369854957,0.01133205369854956,0.39436488030180916,0.027207637231503583,0.0229,0.1723474795670244,False
v21,25,375,390,171,0.4264,0.0,8,2,7,0.0468,0.0117,0.4264,-0.0229,0.0,0.0150666666666666,-0.4876339976317332,False,0.4326520895262234,0.006252089526223414,0.3733626487334021,0.11169451073985681,0.0,0.1716839616413322,False
v21,26,390,405,171,0.4264,0.0234,8,2,15,0.0468,0.0117,0.4165,0.0234,0.01,0.0154333333333333,-0.3560934619577301,False,0.41804516794343094,-0.008354832056569061,0.3129728626686522,0.11169451073985681,0.0234,0.15688804721543226,False
v21,27,405,420,167,0.4165,0.0,5,0,11,0.0299,0.0,0.4165,-0.0234,-0.0099,0.0078,-0.4876339976317332,False,0.40389645010248304,-0.012603549897516941,0.29540727501145625,0.07136038186157519,0.0,0.13243498637689755,False
v21,28,420,435,167,0.4165,0.018,2,2,7,0.012,0.012,0.409,0.018,0.0099,0.0138,-0.3864489701901923,False,0.3901915626347099,-0.026308437365290094,0.23874679268263485,0.028639618138424822,0.018,0.10842664070073892,False
v21,29,435,450,164,0.409,0.0061,8,2,5,0.0488,0.0122,0.4065,-0.0118999999999999,-0.0075,0.0080333333333333,-0.4533435161098777,False,0.3769165830488746,-0.032083416951125376,0.2148711403256227,0.11646778042959428,0.0061,0.11168201221616796,False
v21,30,450,465,163,0.4065,0.0123,3,2,13,0.0184,0.0123,0.4015,0.0062,0.005,0.0121333333333333,-0.4184908955466803,False,0.36405802558762346,-0.042441974412376515,0.17204547952647808,0.043914081145584725,0.0123,0.08252100803970819,False
v21,31,465,480,161,0.4015,0.0248,6,1,10,0.0373,0.0062,0.3915,0.0124999999999999,-0.0024999999999999,0.0144,-0.3482235153789436,False,0.3516028275276036,-0.049897172472396445,0.14122325505138292,0.08902147971360382,0.0248,0.08421359796327393,False
v21,32,480,495,157,0.3915,0.0255,4,2,10,0.0255,0.0127,0.3815,0.0006999999999999,-0.005,0.0208666666666666,-0.3442885420895504,False,0.3395383359093324,-0.0519616640906676,0.13268797220939546,0.060859188544152745,0.0255,0.07544702659258874,False
v21,33,495,510,153,0.3815,0.0131,5,2,7,0.0327,0.0131,0.3766,-0.0123999999999999,0.0,0.0211333333333333,-0.4139937832159451,False,0.32785229468333665,-0.05364770531666335,0.12571732693296847,0.07804295942720764,0.0131,0.07113552265862892,False
v21,34,510,525,151,0.3766,0.0066,2,0,8,0.0132,0.0,0.3741,-0.0065,0.0050999999999999,0.0150666666666666,-0.4505328209031682,False,0.31653283225950335,-0.06006716774049664,0.09917717196406088,0.031503579952267304,0.0066,0.04861158477607782,False
v21,35,525,540,150,0.3741,0.02,3,1,12,0.02,0.0067,0.3666,0.0134,0.0024,0.0132333333333333,-0.3752061893633545,False,0.30556844944699474,-0.06853155055300525,0.06418264801045041,0.04773269689737471,0.02,0.04321959858365511,False
v21,36,540,555,147,0.3666,0.0068,5,1,9,0.034,0.0068,0.3641,-0.0132,-0.005,0.0111333333333333,-0.4494085428204844,False,0.29494800777247554,-0.07165199222752444,0.051281722645468854,0.081145584725537,0.0068,0.03946180600329494,False
v21,37,555,570,146,0.3641,0.0342,4,4,8,0.0274,0.0274,0.3516,0.0274,0.005,0.0203333333333333,-0.2953824454928056,False,0.28466071816478467,-0.07943928183521531,0.01908652321435109,0.06539379474940335,0.0342,0.034393368235621107,False
v21,38,570,585,141,0.3516,0.0071,4,4,7,0.0284,0.0284,0.3491,-0.0271,-0.0099999999999999,0.0160333333333333,-0.4477221256964587,False,0.2746961299945571,-0.07690387000544291,0.029568744065482704,0.06778042959427208,0.0071,0.0282235835450475,False
v21,39,585,600,140,0.3491,0.0429,8,1,6,0.0571,0.0071,0.3342,0.0358,0.0099999999999999,0.0280666666666666,-0.2464763488960609,False,0.2650441204576617,-0.08405587954233834,0.0,0.13627684964200476,0.0429,0.044415369928400956,False
v21,40,600,615,134,0.3342,0.0299,0,2,8,0.0,0.0149,0.3242,-0.013,-0.0124,0.0266333333333333,-0.319554424270507,False,0.25569488429166826,-0.07850511570833174,0.022948671185207114,0.0,0.0299,0.021139468474082844,False
v21,41,615,630,130,0.3242,0.0615,3,4,5,0.0231,0.0308,0.3042,0.0316,0.0049,0.0447666666666666,-0.1419184872064687,False,0.2466389238148997,-0.07756107618510028,0.026851639002312203,0.05513126491646778,0.0615,0.046366908584218436,False
v21,42,630,645,122,0.3042,0.0902,4,1,4,0.0328,0.0082,0.2768,0.0287,-0.0099999999999999,0.0605333333333333,0.0194154176586547,False,0.23786703927794722,-0.0663329607220528,0.07327233667501913,0.07828162291169452,0.0902,0.08104525925234657,False
v21,43,645,660,111,0.2768,0.1532,4,0,4,0.036,0.0,0.2344,0.063,-0.0074,0.1016333333333333,0.3735630137040476,False,0.22937031951784925,-0.04742968048215074,0.15142467309575466,0.08591885441527446,0.1532,0.13903364012135677,False
v21,44,660,675,94,0.2344,0.117,3,1,2,0.0319,0.0106,0.207,-0.0361999999999999,-0.0149999999999999,0.1201333333333333,0.1700686807382821,False,0.22114013290543832,-0.013259867094561673,0.29269384529284675,0.07613365155131264,0.117,0.17910426842740126,False
v21,45,675,690,83,0.207,0.1928,1,1,7,0.012,0.012,0.1671,0.0757999999999999,0.0149999999999999,0.1543333333333333,0.5961700740754373,False,0.213168118576661,0.006168118576660997,0.3730154853936809,0.028639618138424822,0.1928,0.2320541177851573,False
v21,46,690,705,67,0.1671,0.1194,0,1,2,0.0,0.0149,0.1471,-0.0733999999999999,-0.0124999999999999,0.1430666666666666,0.1835600177304876,False,0.20544617793896083,0.038346177938960835,0.5060500957223423,0.0,0.1194,0.2501800382889369,False
v21,47,705,720,59,0.1471,0.2034,1,0,2,0.0169,0.0,0.1172,0.0839999999999999,0.0199,0.1718666666666667,0.655756812457678,False,0.19796646644409824,0.05086646644409823,0.5578130589181539,0.04033412887828162,0.2034,0.3125520493429179,True
v21,48,720,735,47,0.1172,0.2766,0,0,2,0.0,0.0,0.0848,0.0732,-0.0099,0.1997999999999999,1.067242590719944,True,0.19072138561904772,0.07352138561904772,0.6514758963979626,0.0,0.2766,0.37123035855918507,True
v21,49,735,750,34,0.0848,0.4706,0,0,3,0.0,0.0,0.0449,0.194,-0.0024999999999999,0.3168666666666667,2.157792330923217,True,0.18370357534687784,0.09890357534687784,0.7564141613725812,0.0,0.4706,0.4908056645490325,True
v21,50,750,765,18,0.0449,0.7222,1,0,1,0.0556,0.0,0.0125,0.2515999999999999,-0.0075,0.4897999999999999,3.572134158939421,True,0.17690590638977122,0.13200590638977122,0.8932700127985116,0.13269689737470167,0.7222,0.672727384594345,True
v21,51,765,779,5,0.0125,1.0,1,0,0,0.2,0.0,0.0125,0.2778,0.0075,0.7309333333333333,5.133756415787201,True,0.17032147314659052,0.1578214731465905,1.0,0.47732696897374705,1.0,0.8954653937947494,True
v22,0,0,15,398,1.0,0.0528,119,52,157,0.299,0.1307,0.9472,0.0,0.0,0.0528,-0.4539406860715395,False,1.0,0.0,0.5414086246044336,0.44178486997635935,0.04284559417946645,0.3220586615088319,False
v22,1,15,30,377,0.9472,0.0902,101,30,103,0.2679,0.0796,0.8618,0.0374,0.0,0.0715,-0.2991723619926174,False,0.9599793002303159,0.012779300230315815,0.590470733707354,0.3958333333333334,0.08063864187550526,0.3476104168998104,False
v22,2,30,45,343,0.8618,0.0496,53,13,73,0.1545,0.0379,0.8191,-0.0406,-0.0326,0.0642,-0.4671828956183991,False,0.9199590045673176,0.058159004567317596,0.7646918542002117,0.22828014184397163,0.039611964430072755,0.36737755582090814,False
v22,3,45,60,326,0.8191,0.0399,54,12,45,0.1656,0.0368,0.7864,-0.0097,0.0427,0.0598999999999999,-0.5073233433073174,False,0.8799391130064578,0.06083911300645772,0.7749812886981052,0.2446808510638298,0.02981002425222312,0.37085269539289734,True
