video_id,segment_id,start,end,n_viewers_reached,completion_rate,dropoff_rate,n_pauses,n_replays,n_seeks,avg_pause_rate,avg_replay_rate,retention_next,dropoff_velocity,completion_acceleration,dropoff_trend_3seg,dropoff_relative_score,is_relative_outlier
v28,12,180,195,225,0.5799,0.0489,39,8,15,0.1733,0.0356,0.5515,-0.0097,0.033499999999999974,0.06966666666666667,-0.28229926093804286,False
v28,13,195,210,214,0.5515,0.014,25,3,15,0.1168,0.014,0.5438,-0.0349,0.00770000000000004,0.0405,-0.447918883378892,False
v28,14,210,225,211,0.5438,0.0284,11,3,14,0.0521,0.0142,0.5284,0.014400000000000001,0.02069999999999994,0.03043333333333333,-0.37958299331733814,False
v28,15,225,240,205,0.5284,0.0195,9,4,15,0.0439,0.0195,0.518,-0.008900000000000002,-0.007699999999999929,0.020633333333333333,-0.4218183698137152,False
v28,16,240,255,201,0.518,0.005,9,4,9,0.0448,0.0199,0.5155,-0.014499999999999999,0.0050000000000000044,0.017633333333333334,-0.49062881466736313,False
v28,17,255,270,200,0.5155,0.0,3,1,10,0.015,0.005,0.5155,-0.005,0.007899999999999907,0.008166666666666668,-0.5143565542720693,False
v28,18,270,285,200,0.5155,0.025,4,3,9,0.02,0.015,0.5026,0.025,0.0025000000000000577,0.01,-0.39571785624853845,False
v28,19,285,300,195,0.5026,0.0154,1,2,13,0.0051,0.0103,0.4948,-0.009600000000000001,-0.012899999999999912,0.013466666666666668,-0.4412751162895743,False
v28,20,300,315,192,0.4948,0.0208,8,0,12,0.0417,0.0,0.4845,0.0053999999999999986,0.005099999999999882,0.0204,-0.4156491575164916,False
v28,21,315,330,188,0.4845,0.0213,6,2,7,0.0319,0.0106,0.4742,0.0005000000000000004,-0.0025000000000000022,0.019166666666666665,-0.413276383556021,False
v28,22,330,345,184,0.4742,0.0217,7,3,10,0.038,0.0163,0.4639,0.00040000000000000105,5.551115123125783e-17,0.021266666666666666,-0.41137816438764446,False
v28,23,345,360,180,0.4639,0.0222,7,2,9,0.0389,0.0111,0.4536,0.0005000000000000004,-5.551115123125783e-17,0.021733333333333337,-0.4090053904271739,False
v28,24,360,375,176,0.4536,0.0227,5,2,15,0.0284,0.0114,0.4433,0.0005000000000000004,5.551115123125783e-17,0.0222,-0.40663261646670323,False
v28,25,375,390,172,0.4433,0.0291,6,4,9,0.0349,0.0233,0.4304,0.0063999999999999994,0.0,0.02466666666666667,-0.3762611097726793,False
v28,26,390,405,167,0.4304,0.024,7,3,15,0.0419,0.018,0.4201,-0.0051,-0.0026000000000000467,0.02526666666666667,-0.4004634041694797,False
v28,27,405,420,163,0.4201,0.0307,6,3,6,0.0368,0.0184,0.4072,0.006700000000000001,0.002599999999999991,0.027933333333333334,-0.3686682330991733,False
v28,28,420,435,158,0.4072,0.038,11,2,10,0.0696,0.0127,0.3918,0.0072999999999999975,-0.0025999999999999357,0.0309,-0.3340257332763023,False
v28,29,435,450,152,0.3918,0.0197,3,3,6,0.0197,0.0197,0.384,-0.0183,-0.0025000000000000577,0.02946666666666667,-0.420869260229527,False
v28,30,450,465,149,0.384,0.0336,11,3,13,0.0738,0.0201,0.3711,0.0139,0.007600000000000051,0.030433333333333337,-0.3549061441284438,False
v28,31,465,480,144,0.3711,0.1042,3,3,11,0.0208,0.0208,0.3325,0.0706,-0.005100000000000049,0.0525,-0.019870460909992425,False
v28,32,480,495,129,0.3325,0.1705,4,1,6,0.031,0.0078,0.2758,0.06630000000000001,-0.025699999999999945,0.10276666666666667,0.29475936624841165,False
v28,33,495,510,107,0.2758,0.1589,0,2,8,0.0,0.0187,0.232,-0.0116,-0.01810000000000006,0.14453333333333332,0.2397110103654933,False
v28,34,510,525,90,0.232,0.2111,3,1,2,0.0333,0.0111,0.183,0.052199999999999996,0.01290000000000005,0.1801666666666667,0.48742861183862585,False
v28,35,525,540,71,0.183,0.2817,2,0,3,0.0282,0.0,0.1314,0.0706,-0.005200000000000038,0.2172333333333333,0.8224642950570772,False
v28,36,540,555,51,0.1314,0.549,2,1,2,0.0392,0.0196,0.0593,0.26730000000000004,-0.002599999999999991,0.34726666666666667,2.09094925432467,True
v28,37,555,570,23,0.0593,0.7826,1,0,0,0.0435,0.0,0.0129,0.23359999999999992,-0.02049999999999999,0.5377666666666667,3.199509248656543,True
v28,38,570,578,5,0.0129,1.0,0,0,0,0.0,0.0,0.0129,0.21740000000000004,0.0257,0.7772,4.231191366669168,True
v29,0,0,15,391,1.0,0.0179,58,17,94,0.1483,0.0435,0.9821,0.0,0.0,0.0179,-0.36381574908444764,False
v29,1,15,30,384,0.9821,0.0286,51,14,60,0.1328,0.0365,0.954,0.010700000000000001,0.0,0.02325,-0.30559216973650283,False
v29,2,30,45,373,0.954,0.0161,29,8,50,0.0777,0.0214,0.9386,-0.0125,-0.010199999999999987,0.02086666666666667,-0.37361036990933555,False
v29,3,45,60,367,0.9386,0.0218,45,14,40,0.1226,0.0381,0.9182,0.0057,0.012700000000000045,0.022166666666666668,-0.34259407063052383,False
v29,4,60,75,359,0.9182,0.0306,37,7,43,0.1031,0.0195,0.89,0.008799999999999999,-0.0050000000000000044,0.022833333333333334,-0.2947092577088496,False
v29,5,75,90,348,0.89,0.0345,30,12,31,0.0862,0.0345,0.8593,0.003900000000000004,-0.007800000000000029,0.02896666666666667,-0.2734875792549258,False
v29,6,90,105,336,0.8593,0.0417,25,8,28,0.0744,0.0238,0.8235,0.007199999999999998,-0.0025000000000000577,0.0356,-0.23430909595537414,False
v29,7,105,120,322,0.8235,0.0373,27,11,19,0.0839,0.0342,0.7928,-0.004400000000000001,-0.005099999999999882,0.03783333333333334,-0.25825150241621125,False
v29,8,120,135,310,0.7928,0.0161,18,7,28,0.0581,0.0226,0.7801,-0.0212,0.005099999999999882,0.0317,-0.37361036990933555,False
v29,9,135,150,305,0.7801,0.0066,20,8,27,0.0656,0.0262,0.7749,-0.0095,0.018000000000000127,0.02,-0.4253042020406885,False
v29,10,150,165,303,0.7749,0.0033,15,3,21,0.0495,0.0099,0.7724,-0.0033,0.007499999999999951,0.008666666666666666,-0.4432610068863163,False
v29,11,165,180,302,0.7724,0.0099,16,8,22,0.053,0.0265,0.7647,0.006600000000000001,0.0026999999999999247,0.006600000000000001,-0.4073473971950606,False
v29,12,180,195,299,0.7647,0.0201,15,4,20,0.0502,0.0134,0.7494,0.010199999999999999,-0.005199999999999871,0.0111,-0.35184454585402913,False
v29,13,195,210,293,0.7494,0.0,13,5,21,0.0444,0.0171,0.7494,-0.0201,-0.007600000000000162,0.01,-0.46121781173194415,False
v29,14,210,225,293,0.7494,0.0102,12,5,19,0.041,0.0171,0.7417,0.0102,0.015300000000000091,0.010100000000000001,-0.4057149603909126,False
v29,15,225,240,290,0.7417,0.0034,9,1,14,0.031,0.0034,0.7391,-0.0068000000000000005,-0.007699999999999929,0.0045333333333333345,-0.4427168612849336,False
v29,16,240,255,289,0.7391,0.0035,8,7,24,0.0277,0.0242,0.7366,0.00010000000000000026,0.005099999999999882,0.005700000000000001,-0.44217271568355093,False
v29,17,255,270,288,0.7366,0.0069,17,8,20,0.059,0.0278,0.7315,0.0034,0.00010000000000010001,0.004600000000000001,-0.42367176523654043,False
v29,18,270,285,286,0.7315,0.0035,10,6,24,0.035,0.021,0.7289,-0.0034,-0.0026000000000000467,0.004633333333333334,-0.44217271568355093,False
v29,19,285,300,285,0.7289,0.007,23,7,13,0.0807,0.0246,0.7238,0.0035,0.0024999999999999467,0.005800000000000002,-0.42312761963515777,False
v29,20,300,315,283,0.7238,0.0106,12,7,21,0.0424,0.0247,0.7161,0.0036,-0.0024999999999999467,0.007033333333333335,-0.403538377985382,False
v29,21,315,330,280,0.7161,0.0107,22,6,13,0.0786,0.0214,0.7084,9.99999999999994e-05,-0.0026000000000000467,0.009433333333333335,-0.4029942323839993,False
v29,22,330,345,277,0.7084,0.0144,24,1,17,0.0866,0.0036,0.6982,0.0037,1.1102230246251565e-16,0.0119,-0.38286084513284085,False
v29,23,345,360,273,0.6982,0.0256,39,2,15,0.1429,0.0073,0.6803,0.011200000000000002,-0.0025000000000000577,0.016900000000000002,-0.3219165377779827,False
v29,24,360,375,266,0.6803,0.0376,45,2,21,0.1692,0.0075,0.6547,0.012,-0.00770000000000004,0.025866666666666666,-0.25661906561206327,False
v29,25,375,390,256,0.6547,0.0508,68,4,13,0.2656,0.0156,0.6215,0.013199999999999996,-0.00770000000000004,0.038,-0.18479184622955191,False
v29,26,390,405,243,0.6215,0.0576,84,3,16,0.3457,0.0123,0.5857,0.0068000000000000005,-0.007599999999999829,0.04866666666666667,-0.14778994533553091,False
v29,27,405,420,229,0.5857,0.048,82,3,14,0.3581,0.0131,0.5575,-0.009599999999999997,-0.0026000000000001577,0.05213333333333333,-0.20002792306826642,False
v29,28,420,435,218,0.5575,0.0642,50,2,6,0.2294,0.0092,0.5217,0.016199999999999992,0.007600000000000051,0.056600000000000004,-0.11187633564427525,False
v29,29,435,450,204,0.5217,0.098,55,3,10,0.2696,0.0147,0.4706,0.03380000000000001,-0.00759999999999994,0.07006666666666667,0.07204487762306451,False
v29,30,450,465,184,0.4706,0.0326,40,6,11,0.2174,0.0326,0.4552,-0.06540000000000001,-0.015300000000000091,0.06493333333333333,-0.28382634568119636,False
v29,31,465,480,178,0.4552,0.073,34,2,9,0.191,0.0112,0.422,0.0404,0.03570000000000001,0.06786666666666667,-0.06399152272260099,False
v29,32,480,495,165,0.422,0.0364,18,1,8,0.1091,0.0061,0.4066,-0.036599999999999994,-0.017799999999999983,0.04733333333333334,-0.2631488128286552,False
v29,33,495,510,159,0.4066,0.0377,11,1,7,0.0692,0.0063,0.3913,0.0012999999999999956,0.017800000000000038,0.04903333333333334,-0.2560749200106806,False
v29,34,510,525,153,0.3913,0.0131,9,3,8,0.0588,0.0196,0.3862,-0.024599999999999997,9.999999999993348e-05,0.029066666666666668,-0.3899347379508154,False
v29,35,525,540,151,0.3862,0.0199,1,5,6,0.0066,0.0331,0.3785,0.0068000000000000005,0.010200000000000042,0.023566666666666666,-0.3529328370567944,False
v29,36,540,555,148,0.3785,0.0068,3,5,1,0.0203,0.0338,0.376,-0.0131,-0.002599999999999991,0.013266666666666668,-0.4242159108379231,False
v29,37,555,570,147,0.376,0.0204,7,0,9,0.0476,0.0,0.3683,0.013600000000000001,0.005199999999999982,0.015700000000000002,-0.3502121090498811,False
v29,38,570,585,144,0.3683,0.0069,5,2,5,0.0347,0.0139,0.3657,-0.013500000000000002,-0.005199999999999982,0.011366666666666669,-0.42367176523654043,False
v29,39,585,600,143,0.3657,0.021,4,0,7,0.028,0.0,0.3581,0.014100000000000001,0.005099999999999993,0.0161,-0.3469472354415851,False
v29,40,600,615,140,0.3581,0.0214,2,0,6,0.0143,0.0,0.3504,0.0003999999999999976,-0.00500000000000006,0.01643333333333333,-0.3447706530360545,False
v29,41,615,630,137,0.3504,0.0073,2,0,7,0.0146,0.0,0.3478,-0.014099999999999998,-9.999999999993348e-05,0.016566666666666664,-0.4214951828310098,False
v29,42,630,645,136,0.3478,0.0294,4,2,7,0.0294,0.0147,0.3376,0.022099999999999998,0.005099999999999993,0.019366666666666667,-0.3012390049254416,False
v29,43,645,660,132,0.3376,0.0303,3,0,6,0.0227,0.0,0.3274,0.0009000000000000015,-0.007599999999999996,0.022333333333333334,-0.2963416945129976,False
v29,44,660,675,128,0.3274,0.0156,3,3,4,0.0234,0.0234,0.3223,-0.014700000000000001,0.0,0.0251,-0.37633109791624886,False
v29,45,675,690,126,0.3223,0.0079,4,1,6,0.0317,0.0079,0.3197,-0.0076999999999999985,0.005099999999999938,0.017933333333333332,-0.4182303092227138,False
v29,46,690,705,125,0.3197,0.024,5,4,3,0.04,0.032,0.312,0.0161,0.0025000000000000577,0.015833333333333335,-0.33062286740010527,False
v29,47,705,720,122,0.312,0.0738,5,1,7,0.041,0.0082,0.289,0.049800000000000004,-0.005099999999999993,0.03523333333333333,-0.05963835791153965,False
v29,48,720,735,113,0.289,0.0796,0,0,6,0.0,0.0,0.266,0.0058,-0.015300000000000036,0.059133333333333336,-0.028077913031345266,False
v29,49,735,750,104,0.266,0.125,2,1,2,0.0192,0.0096,0.2327,0.045399999999999996,5.551115123125783e-17,0.0928,0.2189641899963832,False
v29,50,750,765,91,0.2327,0.0989,2,1,2,0.022,0.011,0.2097,-0.026099999999999998,-0.010300000000000059,0.10116666666666667,0.07694218803550847,False
v29,51,765,780,82,0.2097,0.0976,3,2,2,0.0366,0.0244,0.1893,-0.0012999999999999956,0.010300000000000031,0.10716666666666667,0.06986829521753388,False
v29,52,780,795,74,0.1893,0.1216,2,1,1,0.027,0.0135,0.1662,0.023999999999999994,0.002599999999999991,0.10603333333333333,0.2004632395493727,False
v29,53,795,810,65,0.1662,0.1538,3,0,4,0.0462,0.0,0.1407,0.03219999999999999,-0.002700000000000008,0.12433333333333334,0.37567812319458976,False
v29,54,810,825,55,0.1407,0.1636,3,0,1,0.0545,0.0,0.1176,0.009800000000000003,-0.0023999999999999855,0.14633333333333332,0.4290043921300907,False
v29,55,825,840,46,0.1176,0.2826,4,0,1,0.087,0.0,0.0844,0.11900000000000002,0.0023999999999999994,0.20000000000000004,1.0765376577754584,True
v29,56,840,855,33,0.0844,0.3636,3,1,1,0.0909,0.0303,0.0537,0.08099999999999996,-0.010099999999999998,0.26993333333333336,1.517295594895414,True
v29,57,855,870,21,0.0537,0.4762,0,0,0,0.0,0.0,0.0281,0.11260000000000003,0.0024999999999999883,0.3741333333333334,2.130003542052292,True
v29,58,870,885,11,0.0281,0.9091,0,0,0,0.0,0.0,0.0026,0.4329,0.005100000000000007,0.5829666666666666,4.485609850437835,True
v29,59,885,887,1,0.0026,1.0,0,0,0,0.0,0.0,0.0026,0.09089999999999998,9.999999999999593e-05,0.7951,4.980238202094674,True
v30,0,0,15,384,1.0,0.0443,104,52,126,0.2708,0.1354,0.9557,0.0,0.0,0.0443,-0.43414716409042065,False
v30,1,15,30,367,0.9557,0.0708,67,29,82,0.1826,0.079,0.888,0.026500000000000003,0.0,0.057550000000000004,-0.3250420238961719,False
v30,2,30,45,341,0.888,0.0674,65,15,48,0.1906,0.044,0.8281,-0.0034000000000000002,-0.023399999999999976,0.06083333333333333,-0.33904041924184913,False
v30,3,45,60,318,0.8281,0.0629,42,15,41,0.1321,0.0472,0.776,-0.004500000000000004,0.007799999999999918,0.06703333333333333,-0.3575677071993631,False
v30,4,60,75,298,0.776,0.0034,27,12,35,0.0906,0.0403,0.7734,-0.0595,0.00780000000000014,0.044566666666666664,-0.602539625748714,False
v30,5,75,90,297,0.7734,0.0202,37,15,27,0.1246,0.0505,0.7578,0.0168,0.04949999999999988,0.028833333333333332,-0.5333710840406619,False
v30,6,90,105,291,0.7578,0.0206,55,6,36,0.189,0.0206,0.7422,0.00040000000000000105,-0.0129999999999999,0.014733333333333334,-0.531724213999994,False
v30,7,105,120,285,0.7422,0.0912,119,10,27,0.4175,0.0351,0.6745,0.0706,-1.1102230246251565e-16,0.044000000000000004,-0.24105165182210878,False
v30,8,120,135,259,0.6745,0.0849,146,7,19,0.5637,0.027,0.6172,-0.0063,-0.052099999999999924,0.06556666666666668,-0.2669898549626283,False
v30,9,135,150,237,0.6172,0.0464,95,14,22,0.4008,0.0591,0.5885,-0.038500000000000006,0.010399999999999965,0.07416666666666667,-0.42550109637691413,False
v30,10,150,165,226,0.5885,0.031,22,9,19,0.0973,0.0398,0.5703,-0.015399999999999997,0.02860000000000007,0.0541,-0.4889055929426285,False
v30,11,165,180,219,0.5703,0.0365,10,10,17,0.0457,0.0457,0.5495,0.005499999999999998,0.010499999999999954,0.03796666666666667,-0.46626112988344476,False
v30,12,180,195,211,0.5495,0.0142,11,7,32,0.0521,0.0332,0.5417,-0.022299999999999997,-0.0026000000000000467,0.02723333333333333,-0.5580741346506806,False
v30,13,195,210,208,0.5417,0.0288,7,2,17,0.0337,0.0096,0.526,0.014599999999999998,0.013000000000000012,0.0265,-0.497963378166302,False
v30,14,210,225,202,0.526,0.0297,10,17,9,0.0495,0.0842,0.5104,0.0009000000000000015,-0.007899999999999907,0.024233333333333332,-0.49425792057479917,False
v30,15,225,240,196,0.5104,0.0153,12,8,16,0.0612,0.0408,0.5026,-0.014400000000000001,9.999999999987796e-05,0.024599999999999997,-0.5535452420388437,False
v30,16,240,255,193,0.5026,0.0415,9,1,17,0.0466,0.0052,0.4818,0.0262,0.00780000000000014,0.028833333333333336,-0.4456752543750959,False
v30,17,255,270,185,0.4818,0.0811,17,4,12,0.0919,0.0216,0.4427,0.0396,-0.013000000000000123,0.045966666666666676,-0.28263512034897337,False
v30,18,270,285,170,0.4427,0.2,6,5,9,0.0353,0.0294,0.3542,0.1189,-0.018299999999999983,0.10753333333333336,0.2068969992395614,False
v30,19,285,300,136,0.3542,0.3456,8,4,6,0.0588,0.0294,0.2318,0.1456,-0.049399999999999944,0.2089,0.8063576940426788,False
v30,20,300,315,89,0.2318,0.427,2,4,2,0.0225,0.0449,0.1328,0.08139999999999997,-0.03390000000000004,0.32420000000000004,1.1414957473185974,True
v30,21,315,330,51,0.1328,0.7647,1,1,2,0.0196,0.0196,0.0312,0.33770000000000006,0.023400000000000004,0.5124333333333334,2.531865779152476,True
v30,22,330,334,12,0.0312,0.9167,0,0,0,0.0,0.0,0.0312,0.1519999999999999,-0.002599999999999991,0.7027999999999999,3.1576763946062796,True
