session_id,video_id,n_events,speed_ratio,anomalie_vitesse,regularite_anormale,sans_interaction_video_longue,non_exploitable
s007947,v23,9,1.0,False,False,False,False
s007948,v4,7,1.0,False,False,False,False
s007949,v12,8,1.0,False,False,False,False
s007950,v27,6,1.0,False,False,False,False
s007951,v30,6,1.0,False,False,False,False
s007952,v22,3,1.0,False,False,False,False
s007953,v24,6,0.47,False,False,False,False
s007954,v1,8,1.0,False,False,False,False
s007955,v4,11,1.0,False,False,False,False
s007956,v19,8,1.0,False,False,False,False
s007957,v11,7,1.0,False,False,False,False
s007958,v24,7,1.0,False,False,False,False
s007959,v12,3,1.0,False,False,False,False
s007960,v30,11,1.0,False,False,False,False
s007961,v16,6,1.0,False,False,False,False
s007962,v4,7,1.0,False,False,False,False
s007963,v19,5,1.0,False,False,False,False
s007964,v10,5,1.0,False,False,False,False
s007965,v8,10,1.0,False,False,False,False
s007966,v21,9,1.0,False,False,False,False
s007967,v22,9,1.0,False,False,False,False
s007968,v6,4,1.0,False,False,False,False
s007969,v4,6,1.0,False,False,False,False
s007970,v19,7,1.0,False,False,False,False
s007971,v11,6,1.0,False,False,False,False
s007972,v25,7,1.0,False,False,False,False
s007973,v12,13,1.0,False,False,False,False
s007974,v17,9,1.0,False,False,False,False
s007975,v13,12,1.0,False,False,False,False
s007976,v5,8,1.0,False,False,False,False
s007977,v2,7,1.0,False,False,False,False
s007978,v8,6,1.0,False,False,False,False
s007979,v9,11,1.0,False,False,False,False
s007980,v8,8,1.0,False,False,False,False
s007981,v26,8,1.0,False,False,False,False
s007982,v7,6,1.0,False,False,False,False
s007983,v3,6,1.0,False,False,False,False
s007984,v29,9,0.94,False,False,False,False
s007985,v30,8,1.0,False,False,False,False
s007986,v14,6,1.0,False,False,False,False
s007987,v10,7,1.0,False,False,False,False
s007988,v15,5,1.0,False,False,False,False
s007989,v13,10,1.0,False,False,False,False
s007990,v30,4,1.0,False,False,False,False
s007991,v24,6,0.99,False,False,False,False
s007992,v15,9,1.0,False,False,False,False
s007993,v1,5,1.0,False,False,False,False
s007994,v17,9,1.0,False,False,False,False
s007995,v18,10,1.0,False,False,False,False
s007996,v9,14,1.0,False,False,False,False
s007997,v12,9,1.0,False,False,False,False
s007998,v15,6,1.0,False,False,False,False
s007999,v30,8,1.0,False,False,False,False
s008000,v30,6,1.0,False,False,False,False
s008001,v18,5,1.0,False,False,False,False
s008002,v17,9,1.0,False,False,False,False
s008003,v7,7,1.0,False,False,False,False
s008004,v18,10,1.0,False,False,False,False
s008005,v19,6,1.0,False,False,False,False
s008006,v10,10,1.0,False,False,False,False
s008007,v12,6,1.0,False,False,False,False
s008008,v5,5,1.0,False,False,False,False
s008009,v4,7,1.0,False,False,False,False
s008010,v13,8,1.0,False,False,False,False
s008011,v30,7,1.0,False,False,False,False
s008012,v5,8,1.0,False,False,False,False
s008013,v1,9,1.0,False,False,False,False
s008014,v29,12,1.0,False,False,False,False
s008015,v14,10,1.0,False,False,False,False
s008016,v2,8,1.0,False,False,False,False
s008017,v27,6,1.0,False,False,False,False
s008018,v3,3,1.0,False,False,False,False
s008019,v5,4,1.0,False,False,False,False
s008020,v5,9,1.0,False,False,False,False
s008021,v18,3,1.0,False,False,False,False
s008022,v8,7,1.0,False,False,False,False
s008023,v29,7,1.0,False,False,False,False
s008024,v20,3,1.0,False,False,False,False
s008025,v30,4,1.0,False,False,False,False
s008026,v16,5,1.0,False,False,False,False
s008027,v11,5,1.0,False,False,False,False
s008028,v22,6,1.0,False,False,False,False
s008029,v4,7,1.0,False,False,False,False
s008030,v6,7,1.0,False,False,False,False
s008031,v21,9,1.0,False,False,False,False
s008032,v20,6,1.0,False,False,False,False
s008033,v29,7,1.0,False,False,False,False
s008034,v27,5,1.0,False,False,False,False
s008035,v17,9,1.0,False,False,False,False
s008036,v5,10,1.0,False,False,False,False
s008037,v22,8,1.0,False,False,False,False
s008038,v5,5,1.0,False,False,False,False
s008039,v14,5,1.0,False,False,False,False
s008040,v16,9,1.0,False,False,False,False
s008041,v22,12,1.0,False,False,False,False
s008042,v5,6,1.0,False,False,False,False
s008043,v23,8,1.0,False,False,False,False
s008044,v14,7,1.0,False,False,False,False
s008045,v8,9,1.0,False,False,False,False
s008046,v1,4,1.0,False,False,False,False
s008047,v6,4,1.0,False,False,False,False
s008048,v12,10,1.0,False,False,False,False
s008049,v28,10,1.0,False,False,False,False
s008050,v7,7,1.0,False,False,False,False
s008051,v6,5,1.0,False,False,False,False
s008052,v4,5,1.0,False,False,False,False
s008053,v29,8,1.0,False,False,False,False
s008054,v22,9,1.0,False,False,False,False
s008055,v21,10,1.0,False,False,False,False
s008056,v30,5,1.0,False,False,False,False
s008057,v6,11,1.0,False,False,False,False
s008058,v9,9,1.0,False,False,False,False
s008059,v7,8,1.0,False,False,False,False
s008060,v5,8,1.0,False,False,False,False
s008061,v5,6,1.0,False,False,False,False
s008062,v25,5,1.0,False,False,False,False
s008063,v19,6,1.0,False,False,False,False
s008064,v22,7,1.0,False,False,False,False
s008065,v14,7,1.0,False,False,False,False
s008066,v9,6,1.0,False,False,False,False
s008067,v3,5,1.0,False,False,False,False
s008068,v26,6,1.0,False,False,False,False
s008069,v28,8,1.0,False,False,False,False
s008070,v25,8,1.0,False,False,False,False
s008071,v5,13,1.0,False,False,False,False
s008072,v5,3,1.0,False,False,False,False
s008073,v8,6,1.0,False,False,False,False
s008074,v5,5,1.0,False,False,False,False
s008075,v28,6,1.0,False,False,False,False
s008076,v1,8,1.01,False,False,False,False
s008077,v24,7,1.0,False,False,False,False
s008078,v12,7,1.0,False,False,False,False
s008079,v17,9,1.0,False,False,False,False
s008080,v19,9,1.0,False,False,False,False
s008081,v20,4,1.0,False,False,False,False
s008082,v20,6,1.0,False,False,False,False
s008083,v14,7,1.0,False,False,False,False
s008084,v17,7,1.0,False,False,False,False
s008085,v17,7,1.0,False,False,False,False
s008086,v8,5,1.0,False,False,False,False
s008087,v30,6,1.0,False,False,False,False
s008088,v6,8,1.0,False,False,False,False
s008089,v10,5,1.0,False,False,False,False
s008090,v18,9,1.0,False,False,False,False
s008091,v26,8,1.0,False,False,False,False
s008092,v13,6,1.0,False,False,False,False
s008093,v5,5,1.0,False,False,False,False
s008094,v30,7,1.0,False,False,False,False
s008095,v3,3,1.0,False,False,False,False
s008096,v1,8,0.98,False,False,False,False
s008097,v14,7,1.0,False,False,False,False
s008098,v30,6,1.0,False,False,False,False
s008099,v10,9,1.0,False,False,False,False
s008100,v26,6,1.0,False,False,False,False
s008101,v22,8,1.0,False,False,False,False
s008102,v6,9,1.0,False,False,False,False
s008103,v19,6,1.0,False,False,False,False
s008104,v5,7,1.0,False,False,False,False
s008105,v23,9,1.0,False,False,False,False
s008106,v15,5,1.0,False,False,False,False
s008107,v16,6,1.0,False,False,False,False
s008108,v26,7,2.86,False,False,False,False
s008109,v1,4,1.02,False,False,False,False
s008110,v17,6,1.0,False,False,False,False
s008111,v2,5,1.0,False,False,False,False
s008112,v29,7,1.0,False,False,False,False
s008113,v2,6,1.0,False,False,False,False
s008114,v7,9,1.0,False,False,False,False
s008115,v10,6,1.0,False,False,False,False
s008116,v16,9,1.01,False,False,False,False
s008117,v25,8,1.0,False,False,False,False
s008118,v30,3,1.0,False,False,False,False
s008119,v5,8,1.0,False,False,False,False
s008120,v28,9,1.0,False,False,False,False
s008121,v13,14,1.0,False,False,False,False
s008122,v30,4,1.0,False,False,False,False
s008123,v28,5,1.0,False,False,False,False
s008124,v10,9,1.0,False,False,False,False
s008125,v16,5,1.0,False,False,False,False
s008126,v17,5,1.0,False,False,False,False
s008127,v27,8,1.0,False,False,False,False
s008128,v21,6,1.0,False,False,False,False
s008129,v23,4,0.98,False,False,False,False
s008130,v15,6,1.0,False,False,False,False
s008131,v27,10,1.0,False,False,False,False
s008132,v19,7,1.0,False,False,False,False
s008133,v24,14,1.0,False,False,False,False
s008134,v24,5,0.51,False,False,False,False
s008135,v3,9,1.0,False,False,False,False
s008136,v26,4,1.0,False,False,False,False
s008137,v3,6,1.0,False,False,False,False
s008138,v14,7,1.0,False,False,False,False
s008139,v30,6,1.0,False,False,False,False
s008140,v9,6,1.0,False,False,False,False
s008141,v8,6,1.0,False,False,False,False
s008142,v26,6,1.0,False,False,False,False
s008143,v20,10,1.0,False,False,False,False
s008144,v5,7,1.0,False,False,False,False
s008145,v19,7,1.67,False,False,False,False
s008146,v13,7,1.0,False,False,False,False
s008147,v5,7,1.0,False,False,False,False
s008148,v29,8,1.0,False,False,False,False
s008149,v16,4,1.0,False,False,False,False
s008150,v23,12,1.0,False,False,False,False
s008151,v8,10,1.0,False,False,False,False
s008152,v14,10,0.95,False,False,False,False
s008153,v5,5,1.0,False,False,False,False
s008154,v9,5,1.0,False,False,False,False
s008155,v9,7,1.0,False,False,False,False
s008156,v25,7,1.0,False,False,False,False
s008157,v10,7,1.0,False,False,False,False
s008158,v20,6,1.0,False,False,False,False
s008159,v20,8,0.99,False,False,False,False
s008160,v7,4,1.0,False,False,False,False
s008161,v23,3,1.0,False,False,False,False
s008162,v25,5,1.0,False,False,False,False
s008163,v28,3,1.0,False,False,False,False
s008164,v29,8,0.8,False,False,False,False
s008165,v30,7,1.0,False,False,False,False
s008166,v22,7,1.0,False,False,False,False
s008167,v14,8,1.0,False,False,False,False
s008168,v6,8,1.0,False,False,False,False
s008169,v1,7,1.6,False,False,False,False
s008170,v24,3,1.0,False,False,False,False
s008171,v5,9,1.0,False,False,False,False
s008172,v5,5,1.0,False,False,False,False
s008173,v5,7,1.0,False,False,False,False
s008174,v2,5,1.0,False,False,False,False
s008175,v7,5,1.0,False,False,False,False
s008176,v2,8,1.0,False,False,False,False
s008177,v2,5,1.0,False,False,False,False
s008178,v26,9,1.0,False,False,False,False
s008179,v23,4,1.0,False,False,False,False
s008180,v30,4,1.0,False,False,False,False
s008181,v19,8,1.0,False,False,False,False
s008182,v9,9,1.0,False,False,False,False
s008183,v30,5,1.0,False,False,False,False
s008184,v25,5,1.01,False,False,False,False
s008185,v4,8,1.0,False,False,False,False
s008186,v29,12,1.0,False,False,False,False
s008187,v19,5,1.0,False,False,False,False
s008188,v25,6,1.0,False,False,False,False
s008189,v28,6,1.0,False,False,False,False
s008190,v1,12,1.0,False,False,False,False
s008191,v25,9,1.0,False,False,False,False
s008192,v5,9,1.0,False,False,False,False
s008193,v21,9,1.0,False,False,False,False
s008194,v25,5,1.0,False,False,False,False
s008195,v15,10,1.0,False,False,False,False
s008196,v14,12,1.43,False,False,False,False
s008197,v17,8,1.0,False,False,False,False
s008198,v25,3,1.0,False,False,False,False
s008199,v22,6,1.0,False,False,False,False
s008200,v16,9,1.0,False,False,False,False
s008201,v17,4,1.0,False,False,False,False
s008202,v28,6,1.0,False,False,False,False
s008203,v14,6,1.0,False,False,False,False
s008204,v25,5,1.0,False,False,False,False
s008205,v15,6,1.0,False,False,False,False
s008206,v13,4,1.0,False,False,False,False
s008207,v20,6,1.0,False,False,False,False
s008208,v21,10,1.0,False,False,False,False
s008209,v20,8,1.0,False,False,False,False
s008210,v9,10,1.0,False,False,False,False
s008211,v25,10,1.0,False,False,False,False
s008212,v17,6,1.0,False,False,False,False
s008213,v23,6,1.0,False,False,False,False
s008214,v8,9,1.0,False,False,False,False
s008215,v27,5,1.0,False,False,False,False
s008216,v22,9,1.0,False,False,False,False
s008217,v13,4,1.0,False,False,False,False
s008218,v20,4,1.0,False,False,False,False
s008219,v20,7,0.99,False,False,False,False
s008220,v25,12,1.0,False,False,False,False
s008221,v1,6,2.86,False,False,False,False
s008222,v8,5,1.0,False,False,False,False
s008223,v26,9,0.99,False,False,False,False
s008224,v30,10,0.8,False,False,False,False
s008225,v9,12,1.0,False,False,False,False
s008226,v20,5,1.0,False,False,False,False
s008227,v1,4,1.0,False,False,False,False
s008228,v18,8,1.0,False,False,False,False
s008229,v14,4,2.86,False,False,False,False
s008230,v9,9,1.0,False,False,False,False
s008231,v19,7,1.0,False,False,False,False
s008232,v12,10,1.0,False,False,False,False
s008233,v5,5,1.0,False,False,False,False
s008234,v12,6,1.0,False,False,False,False
s008235,v20,5,1.0,False,False,False,False
s008236,v4,7,1.0,False,False,False,False
s008237,v4,8,1.0,False,False,False,False
s008238,v1,9,1.0,False,False,False,False
s008239,v6,7,1.0,False,False,False,False
s008240,v12,4,1.0,False,False,False,False
s008241,v5,10,1.0,False,False,False,False
s008242,v14,7,1.0,False,False,False,False
s008243,v8,10,1.0,False,False,False,False
s008244,v8,3,1.0,False,False,False,False
s008245,v14,4,1.03,False,False,False,False
s008246,v27,8,1.0,False,False,False,False
s008247,v17,8,1.0,False,False,False,False
s008248,v4,10,1.0,False,False,False,False
s008249,v10,9,1.0,False,False,False,False
s008250,v27,5,1.0,False,False,False,False
s008251,v11,5,1.0,False,False,False,False
s008252,v9,8,1.0,False,False,False,False
s008253,v16,7,1.0,False,False,False,False
s008254,v20,4,1.0,False,False,False,False
s008255,v29,12,1.0,False,False,False,False
s008256,v1,9,1.0,False,False,False,False
s008257,v21,9,1.0,False,False,False,False
s008258,v3,9,1.0,False,False,False,False
s008259,v19,5,1.0,False,False,False,False
s008260,v3,6,1.0,False,False,False,False
s008261,v24,11,1.0,False,False,False,False
s008262,v16,5,1.0,False,False,False,False
s008263,v11,5,1.0,False,False,False,False
s008264,v28,5,1.0,False,False,False,False
s008265,v5,7,0.9,False,False,False,False
s008266,v10,6,1.0,False,False,False,False
s008267,v2,8,1.0,False,False,False,False
s008268,v13,4,1.0,False,False,False,False
s008269,v19,6,1.0,False,False,False,False
s008270,v11,5,1.0,False,False,False,False
s008271,v1,8,1.0,False,False,False,False
s008272,v8,8,1.0,False,False,False,False
s008273,v2,6,1.0,False,False,False,False
s008274,v1,6,1.0,False,False,False,False
s008275,v11,6,1.0,False,False,False,False
s008276,v10,12,0.97,False,False,False,False
s008277,v15,5,2.86,False,False,False,False
s008278,v17,3,1.0,False,False,False,False
s008279,v6,5,1.0,False,False,False,False
s008280,v24,8,1.0,False,False,False,False
s008281,v28,7,1.0,False,False,False,False
s008282,v16,9,1.0,False,False,False,False
s008283,v8,6,0.99,False,False,False,False
s008284,v7,5,1.0,False,False,False,False
s008285,v29,9,1.0,False,False,False,False
s008286,v23,7,1.0,False,False,False,False
s008287,v30,6,1.0,False,False,False,False
s008288,v16,6,1.0,False,False,False,False
s008289,v30,7,1.0,False,False,False,False
s008290,v18,6,1.0,False,False,False,False
s008291,v10,8,1.0,False,False,False,False
s008292,v4,5,1.0,False,False,False,False
s008293,v1,8,1.0,False,False,False,False
s008294,v14,5,1.0,False,False,False,False
s008295,v6,3,1.0,False,False,False,False
s008296,v13,4,1.0,False,False,False,False
s008297,v28,5,1.0,False,False,False,False
s008298,v6,9,1.0,False,False,False,False
s008299,v21,10,1.0,False,False,False,False
s008300,v21,8,2.66,False,False,False,False
s008301,v22,7,1.0,False,False,False,False
s008302,v9,7,1.0,False,False,False,False
s008303,v23,7,1.0,False,False,False,False
s008304,v11,2,1.0,False,False,False,False
s008305,v13,6,0.89,False,False,False,False
s008306,v2,4,1.0,False,False,False,False
s008307,v1,9,1.0,False,False,False,False
s008308,v6,4,1.0,False,False,False,False
s008309,v5,5,1.0,False,False,False,False
s008310,v17,5,1.0,False,False,False,False
s008311,v11,5,1.0,False,False,False,False
s008312,v20,3,1.0,False,False,False,False
s008313,v1,10,1.0,False,False,False,False
s008314,v8,5,1.0,False,False,False,False
s008315,v22,5,1.0,False,False,False,False
s008316,v7,5,1.0,False,False,False,False
s008317,v7,5,1.0,False,False,False,False
s008318,v25,6,1.0,False,False,False,False
s008319,v30,7,1.0,False,False,False,False
s008320,v28,8,2.14,False,False,False,False
s008321,v24,9,1.0,False,False,False,False
s008322,v9,6,1.0,False,False,False,False
s008323,v12,7,1.0,False,False,False,False
s008324,v17,8,1.0,False,False,False,False
s008325,v14,7,1.0,False,False,False,False
s008326,v30,10,0.44,False,False,False,False
s008327,v2,9,2.86,False,False,False,False
s008328,v14,4,1.0,False,False,False,False
s008329,v3,7,1.0,False,False,False,False
s008330,v30,6,1.0,False,False,False,False
s008331,v30,5,1.0,False,False,False,False
s008332,v13,6,1.0,False,False,False,False
s008333,v3,3,1.0,False,False,False,False
s008334,v30,7,1.0,False,False,False,False
s008335,v4,4,1.0,False,False,False,False
s008336,v22,6,1.0,False,False,False,False
s008337,v19,5,1.0,False,False,False,False
s008338,v8,6,1.01,False,False,False,False
s008339,v16,4,1.0,False,False,False,False
s008340,v11,2,1.0,False,False,False,False
s008341,v14,6,1.0,False,False,False,False
s008342,v8,5,1.0,False,False,False,False
s008343,v30,3,1.0,False,False,False,False
s008344,v26,6,1.0,False,False,False,False
s008345,v17,4,1.0,False,False,False,False
s008346,v29,10,1.0,False,False,False,False
s008347,v21,9,1.0,False,False,False,False
s008348,v25,3,1.0,False,False,False,False
s008349,v10,8,1.0,False,False,False,False
s008350,v25,8,1.0,False,False,False,False
s008351,v5,8,1.0,False,False,False,False
s008352,v23,8,1.0,False,False,False,False
s008353,v6,10,1.0,False,False,False,False
s008354,v3,8,1.0,False,False,False,False
s008355,v17,8,1.0,False,False,False,False
s008356,v26,10,1.0,False,False,False,False
s008357,v28,8,2.42,False,False,False,False
